conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.74914E+18,Sun Jan 21 18:25:16 +0000 2024,0,2020 stress baca berita covid ampe demam panas dingin semaleman 2024 stress baca perdebatan sengit pemilu berujung kontraksi palsu padahal baru weeks 30,1.74914E+18,,,in,,0,1,0,https://x.com/radhynkania/status/1749136092073455920,521211050,radhynkania
1.74872E+18,Sun Jan 21 08:43:27 +0000 2024,0,@picturesofcth Berhati-hatilah dengan berita palsu selalu pertimbangkan sebelum berbagi. Netralitas dalam pemilu adalah kunci wajib bagi aparat negara. Mengetiklah dengan tanggung jawab jaga keberimbangan. #Waspadalah #NetralitasPemilu https://t.co/aAZoAA8NLa,1.74899E+18,https://pbs.twimg.com/media/GEWo1pMbMAAvAPF.jpg,picturesofcth,in,JAWA TIMUR,0,0,0,https://x.com/BobbieTrussell/status/1748989674755133454,84945496,BobbieTrussell
1.74851E+18,Sat Jan 20 19:19:30 +0000 2024,0,@Beritasatu pemilu ini yang membuat janji janji palsu pada masyarakat pembohongan pulik dan berita Hoax.,1.74879E+18,,Beritasatu,in,,0,0,0,https://x.com/Fatimah57403657/status/1748787351592267963,1.33009E+18,Fatimah57403657
1.74828E+18,Fri Jan 19 09:43:51 +0000 2024,0,Lawan berita palsu hoax dan disinformasi demi tercapainya Pemilu damai dan aman #Pemilu2024BebasHoaks #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/3lFWZBNpGi,1.74828E+18,https://pbs.twimg.com/media/GEMjeMIbcAAk3UW.jpg,WahidUnyax,in,,0,0,0,https://x.com/WahidUnyax/status/1748280097503957425,2506903927,WahidUnyax
1.74828E+18,Fri Jan 19 09:43:50 +0000 2024,0,Lawan berita palsu hoax dan disinformasi demi tercapainya Pemilu damai dan aman #Pemilu2024BebasHoaks #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/sFfntuh7jX,1.74828E+18,https://pbs.twimg.com/media/GEMjdEYaQAArqcn.jpg,WahidUnyax,in,,0,1,0,https://x.com/WahidUnyax/status/1748280095528350131,2506903927,WahidUnyax
1.74828E+18,Fri Jan 19 09:43:50 +0000 2024,0,Lawan berita palsu hoax dan disinformasi demi tercapainya Pemilu damai dan aman #Pemilu2024BebasHoaks #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/ddLv7DVNE4,1.74828E+18,https://pbs.twimg.com/media/GEMjcEaagAAFr1I.jpg,WahidUnyax,in,,0,1,0,https://x.com/WahidUnyax/status/1748280092747596234,2506903927,WahidUnyax
1.74828E+18,Fri Jan 19 09:43:49 +0000 2024,0,Lawan berita palsu hoax dan disinformasi demi tercapainya Pemilu damai dan aman #Pemilu2024BebasHoaks #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/cqh69NDz12,1.74828E+18,https://pbs.twimg.com/media/GEMjba5aEAAtMEd.jpg,WahidUnyax,in,,0,1,0,https://x.com/WahidUnyax/status/1748280090650362311,2506903927,WahidUnyax
1.74828E+18,Fri Jan 19 09:43:49 +0000 2024,0,Lawan berita palsu hoax dan disinformasi demi tercapainya Pemilu damai dan aman #Pemilu2024BebasHoaks #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/KUBzAycvpp,1.74828E+18,https://pbs.twimg.com/media/GEMjba4bUAAFc67.jpg,,in,,0,1,0,https://x.com/WahidUnyax/status/1748280087794127351,2506903927,WahidUnyax
1.74824E+18,Fri Jan 19 07:09:17 +0000 2024,0,Pemerintah Kota (Pemkot) Tangerang melalui Dinas Komunikasi dan Informatika (Diskominfo) yang mengajak masyarakat berpartisipasi dalam Kampanye Pemilu Damai 2024 dengan menerapkan tiga langkah mencegah penyebaran hoaks atau berita palsu.,1.74824E+18,,,in,,0,1,0,https://x.com/Kota_Tangerang/status/1748241198136074559,484490033,Kota_Tangerang
1.74754E+18,Wed Jan 17 08:23:21 +0000 2024,33,dapat dimanfaatkan oleh kelompok2 radikal dgn menyebarkan hoaks berita palsu dan propaganda yg dirancang utk mempengaruhi pemilih dan menciptakan ketidakpercayaan terhadap proses Pemilu. Untuk itu Kapolri Jendral Listyo Sigit menghimbau masyarakat untuk tetap menjaga persatuan. https://t.co/7gB0aGfpqi,1.74754E+18,https://pbs.twimg.com/media/GEB94M2bEAA-t5C.jpg,s3mut1reng,in,Rahasia,0,1,33,https://x.com/s3mut1reng/status/1747535063489839176,1.29194E+18,s3mut1reng
1.74753E+18,Wed Jan 17 08:07:59 +0000 2024,0,#SahabatBawaslu Ayo Waspada diseminasi berita palsu (hoax) yang berpotensi menajamkan polarisasi dalam masa kampanye. Ciptakan pemilu yang aman damai dan nyaman bagi seluruh rakyat Indonesia https://t.co/zyC1h3AGQl,1.74753E+18,https://pbs.twimg.com/media/GEB6RtSaUAAHxlE.jpg,,in,"Jepara, Indonesia",0,1,0,https://x.com/BawasluJepara/status/1747531195460817206,1.0481E+18,BawasluJepara
1.74752E+18,Wed Jan 17 07:05:01 +0000 2024,1,Menyebarkan berita palsu atau hoaks selama periode pemilu dapat merugikan dan merusak proses demokrasi. Menyebarkan informasi yang tidak benar dapat mempengaruhi persepsi publik memicu ketegangan dan mengganggu integritas pemilihan. https://t.co/O3dqWueSf5,1.74752E+18,https://pbs.twimg.com/media/GEBr8rVaAAE5bna.jpg,,in,"West Borneo, Indonesia",0,0,0,https://x.com/PolsekNgTaman1/status/1747515352110805252,1.72502E+18,PolsekNgTaman1
1.74728E+18,Tue Jan 16 15:30:28 +0000 2024,0,Menyebarkan berita palsu atau hoaks selama periode pemilu dpt merugikan dan merusak proses demokrasi.Menyebarkan informasi yg tidak benar dpt mempengaruhi persepsi publik memicu ketegangan dan mengganggu integritas pemilihan. AYO CIPTAKAN PEMILU AMAN DAN DAMAI TANPA BERITA HOAX https://t.co/5eVeMBHe5v,1.74728E+18,https://pbs.twimg.com/media/GD-WCqyaIAASTT7.jpg,,in,,0,0,0,https://x.com/nanga_mahap/status/1747280162222444657,1.58964E+18,nanga_mahap
1.74713E+18,Tue Jan 16 05:50:41 +0000 2024,1,Menyebarkan berita palsu atau hoaks selama periode pemilu dapat merugikan dan merusak proses demokrasi. Menyebarkan informasi yg tdk bnr dpt mempengaruhi persepsi publik memicu ketegangan dan mengganggu integritas pemilihan. AYO CIPTAKAN PEMILU AMAN DAN DAMAI TANPA BERITA HOAX https://t.co/YrXucR7OC8,1.74713E+18,https://pbs.twimg.com/media/GD8RWSLbAAA4oI5.jpg,,in,,0,0,0,https://x.com/PSegedong/status/1747134257687056500,1.34704E+18,PSegedong
1.74712E+18,Tue Jan 16 04:55:42 +0000 2024,0,Menyebarkan berita palsu atau hoaks selama periode pemilu dapat merugikan dan merusak proses demokrasi. AYO CIPTAKAN PEMILU AMAN DAN DAMAI TANPA BERITA HOAX #opsmantapbratakapuas2024 #pemiludamai https://t.co/kSMOVgsj20,1.74712E+18,https://pbs.twimg.com/media/GD8Ewo0aAAALq9h.jpg,,in,"Sintang, Kalimantan Barat",0,0,0,https://x.com/Humas_polresstg/status/1747120420644692244,7.73E+17,Humas_polresstg
1.74712E+18,Tue Jan 16 04:47:48 +0000 2024,0,Menyebarkan berita palsu atau hoaks selama periode pemilu dapat merugikan dan merusak proses demokrasi. Menyebarkan informasi yang tidak benar dapat mempengaruhi persepsi publik memicu ketegangan dan mengganggu integritas pemilihan. AYO CIPTAKAN PEMILU AMAN DAN DAMAI TANPA https://t.co/jz5g8Hxy4k,1.74712E+18,https://pbs.twimg.com/media/GD8C8yia0AEgW5G.jpg,,in,,0,1,0,https://x.com/reslandak/status/1747118429532983560,1.19016E+18,reslandak
1.74712E+18,Tue Jan 16 04:42:47 +0000 2024,0,Menyebarkan berita palsu atau hoaks selama periode pemilu dapat merugikan dan merusak proses demokrasi. Menyebarkan informasi yang tidak benar dapat mempengaruhi persepsi publik memicu ketegangan dan mengganggu integritas pemilihan. https://t.co/U36G9Lug7Y,1.74712E+18,https://pbs.twimg.com/media/GD8BzV-akAA31JU.jpg,,in,,0,1,0,https://x.com/PolresBengkaya1/status/1747117167739556135,1.3087E+18,PolresBengkaya1
1.74688E+18,Mon Jan 15 14:00:09 +0000 2024,0,@shoestringss99 Hindari berita palsu dan informasi yang merusak mari kita jaga pemilu dengan kebijaksanaan. #ASNHarusNetral,1.7469E+18,,shoestringss99,in,,0,0,0,https://x.com/faidah_fazma/status/1746895046144831731,1.68882E+18,faidah_fazma
1.74685E+18,Mon Jan 15 10:55:44 +0000 2024,0,Menyikapi Komentar Negatif yang Mencatut Nama Prabowo Subianto. Begini Caranya! Menghadapi mendekati pemilu kita dapat merasakan lonjakan komentar negatif berita palsu dan hoaks yang seringkali mencatut nama Prabowo Subianto. K https://t.co/a2728WoJ73,1.74685E+18,,,in,,0,0,0,https://x.com/Nday20394043227/status/1746848635290292258,1.70482E+18,Nday20394043227
1.74681E+18,Mon Jan 15 08:40:47 +0000 2024,0,Sedulurr jangan sampai terjebak berita palsu seputar Pemilu! Mari bersama-sama menggali lebih dalam ciri-ciri berita hoaks yang mungkin muncul di sekitar kita. Identifikasi sumber informasi verifikasi keabsahan dan perhatikan konteksnya. https://t.co/Gi7oay2rMR,1.74681E+18,https://pbs.twimg.com/media/GD3uUo2aMAAnf48.jpg,,in,"Yogyakarta, Indonesia",0,2,1,https://x.com/kominfodiy/status/1746814673700479076,7.55673E+17,kominfodiy
1.74669E+18,Mon Jan 15 00:22:33 +0000 2024,3,Salah satu ancaman terbesar pelaksanaan pemilu 2024 kali ini adalah maraknya disinformasi penyebaran berita palsu atau hoaks melalui platform digital. Mengapa mengancam? Sebab hal ini dapat merusak serta mengacaukan sendi-sendi demokrasi. #Headline https://t.co/mzFphpk7Fi,1.74669E+18,,,in,Indonesia,0,0,1,https://x.com/kompasiana/status/1746689292666368058,23786106,kompasiana
1.74644E+18,Sun Jan 14 14:22:21 +0000 2024,0,@PartaiSocmed udh lelah ikut pemilu 1999 2004 2009 2014 dan 2019 skrng 2024 tapi cara yang dipakai justru CARA ERA PENJAJAHAN JAMAN BELANDA... katanya tidak suka dijajah dll. TAPI JUSTRU KERJANYA MENGHASUT ADU DOMBA SEBAR BERITA PALSU DLL.. ndk heran banyak yang akhirnya malas ikut,1.74654E+18,,PartaiSocmed,in,Indonesia,0,0,0,https://x.com/cre4tor/status/1746538246421807131,128845770,cre4tor
1.74634E+18,Sun Jan 14 03:37:47 +0000 2024,0,@shoestringss99 Hindari berita palsu dan informasi yang merusak mari kita jaga pemilu dengan kebijaksanaan. #ASNetral,1.74638E+18,,shoestringss99,in,,0,0,0,https://x.com/faidah_fazma/status/1746376033102868867,1.68882E+18,faidah_fazma
1.74612E+18,Sat Jan 13 10:57:26 +0000 2024,25,Hindari berita palsu dan informasi yang merusak mari kita jaga pemilu dengan kebijaksanaan. #PemiluGuyub2024 https://t.co/bdNjDKD7oO,1.74612E+18,https://pbs.twimg.com/media/GDt6d82bAAA1_n6.jpg,,in,ka abay fully owns my heart ♡⠀,0,27,0,https://x.com/skqyy/status/1746124290117050457,1.34755E+18,skqyy
1.74612E+18,Sat Jan 13 10:49:49 +0000 2024,0,Hindari berita palsu dan informasi yang merusak mari kita jaga pemilu dengan kebijaksanaan. #PemiluGuyub2024 https://t.co/d2ypiX7Nrk,1.74612E+18,https://pbs.twimg.com/media/GDt4bIFakAAFxi4.jpg,,in,ka abay fully owns my heart ♡⠀,0,0,0,https://x.com/skqyy/status/1746122372481163475,1.34755E+18,skqyy
1.74495E+18,Wed Jan 10 05:29:56 +0000 2024,0,Penting untuk selalu berhati-hati terhadap berita hoaks atau informasi palsu terutama selama periode pemilihan umum (pemilu). Pemilu adalah waktu yang rawan dimanipulasi dengan menyebarkan informasi yang tidak benar untuk mempengaruhi opini publik. https://t.co/LzGQ8syEXP,1.74495E+18,https://pbs.twimg.com/media/GDdS_tZa8AAncJd.jpg,,in,,0,1,0,https://x.com/Humasressanggau/status/1744954709046423872,9.49683E+17,Humasressanggau
1.74495E+18,Wed Jan 10 05:11:05 +0000 2024,0,Penting untuk selalu berhati-hati terhadap berita hoaks atau informasi palsu terutama selama periode pemilihan umum (pemilu). Pemilu adalah waktu yang rawan dimanipulasi dengan menyebarkan informasi yang tidak benar untuk mempengaruhi opini publik. https://t.co/G6ZRX3RAzL,1.74495E+18,https://pbs.twimg.com/media/GDdOvdkasAAcMoy.jpg,,in,,0,1,0,https://x.com/PolresBengkaya1/status/1744949963451490507,1.3087E+18,PolresBengkaya1
1.74493E+18,Wed Jan 10 03:50:37 +0000 2024,0,Waspada Hoaks &amp; Hate Speech Jelang Pemilu 2024 Berikut adalah cara bagaimana agar Sobat Siber tidak termakan berita palsu dan disinformasi saat menggunakan Media Sosial ️ https://t.co/25j1hZNs1U,1.74493E+18,https://pbs.twimg.com/media/GDc8UuFbwAAwgT1.jpg,,in,,0,0,0,https://x.com/polseksatui/status/1744929711539818992,1.13256E+18,polseksatui
1.74472E+18,Tue Jan 09 13:44:23 +0000 2024,0,Kapolda Kalteng Tekankan Pentingnya Antisipasi Penyebaran Berita Palsu Dalam Pemilu 2024 https://t.co/WpVdko2D1C,1.74472E+18,,,in,"Central Borneo, Indonesia",0,0,0,https://x.com/BORNEONEWS/status/1744716749831123219,207854679,BORNEONEWS
1.74468E+18,Tue Jan 09 11:28:13 +0000 2024,1,Lawan hoax dalam pemilu merupakan langkah penting untuk memastikan informasi yang disampaikan kepada masyarakat adalah akurat dan tidak menyesatkan. Hoax atau berita palsu dapat mempengaruhi persepsi publik memicu ketegangan dan bahkan memengaruhi hasil pemilihan. https://t.co/3xxACR8POG,1.74468E+18,https://pbs.twimg.com/media/GDZbeLNaYAAn4sT.jpg,,in,,0,1,0,https://x.com/reslandak/status/1744682485320237148,1.19016E+18,reslandak
1.74461E+18,Tue Jan 09 06:38:48 +0000 2024,1,Lawan hoax dalam pemilu merupakan langkah penting untuk memastikan informasi yang disampaikan kepada masyarakat adalah akurat dan tidak menyesatkan. Hoax atau berita palsu dapat mempengaruhi persepsi publik memicu ketegangan dan bahkan memengaruhi hasil pemilihan. https://t.co/cT0qzKxD1h,1.74461E+18,https://pbs.twimg.com/media/GDYZKw2acAASYmQ.jpg,,in,,0,1,0,https://x.com/Humasressanggau/status/1744609651659042978,9.49683E+17,Humasressanggau
1.7446E+18,Tue Jan 09 06:06:47 +0000 2024,0,Lawan hoax dalam pemilu merupakan langkah penting untuk memastikan informasi yang disampaikan kepada masyarakat adalah akurat dan tidak menyesatkan. Hoax atau berita palsu dapat mempengaruhi persepsi publik memicu ketegangan dan bahkan memengaruhi hasil pemilihan. https://t.co/tJr9E1lukg,1.7446E+18,https://pbs.twimg.com/media/GDYR5jGa0AAdqBZ.jpg,,in,"Kalimantan Barat, Indonesia",0,0,0,https://x.com/humaspolresptk/status/1744601591255326962,1.08921E+18,humaspolresptk
1.74458E+18,Tue Jan 09 04:27:03 +0000 2024,0,Lawan hoax dalam pemilu merupakan langkah penting untuk memastikan informasi yang disampaikan kepada masyarakat adalah akurat dan tidak menyesatkan. Hoax atau berita palsu dapat mempengaruhi persepsi publik memicu ketegangan dan bahkan memengaruhi hasil pemilihan. https://t.co/Hc61uckvkF,1.74458E+18,https://pbs.twimg.com/media/GDX7EkQbwAAibTA.jpg,,in,,0,1,0,https://x.com/PolresBengkaya1/status/1744576492452134990,1.3087E+18,PolresBengkaya1
1.74452E+18,Tue Jan 09 00:30:15 +0000 2024,0,Indonesia Negeri Permai Rakyatnya Senyum Tak Pernah Lesu Untuk Menciptakan Pemilu Damai Ayo Lawan Berita Palsu #polripresisi #pemiluamandamai Sumber : @CCICPolri https://t.co/WKTG9OMFMB,1.74452E+18,https://pbs.twimg.com/ext_tw_video_thumb/1744516394241392640/pu/img/N4R5ztKCzV7LTP1L.jpg,,in,"Rejang Lebong, Bengkulu",0,0,0,https://x.com/Polres_RL1/status/1744516902775582794,1.71305E+18,Polres_RL1
1.74431E+18,Mon Jan 08 10:31:48 +0000 2024,2,Kapolres Klungkung mengimbau kepada masyarakat untuk memperkuat persatuan dan kesatuan dengan tidak mudah terprovokasi berita palsu untuk mensukseskan Pemilu Damai 2024. https://t.co/YxbX9yeWce,1.74431E+18,https://pbs.twimg.com/media/GDUE-OsacAAy5gd.jpg,,in,"Klungkung, Indonesia",0,0,0,https://x.com/SKlungkung/status/1744305900251496884,1.18571E+18,SKlungkung
1.74417E+18,Mon Jan 08 01:30:02 +0000 2024,39,Kapolres Klungkung mengimbau kepada masyarakat untuk memperkuat persatuan dan kesatuan dengan tidak mudah terprovokasi berita palsu untuk mensukseskan Pemilu Damai 2024. https://t.co/uAsqpHllQr,1.74417E+18,https://pbs.twimg.com/media/GDSI8wkawAA0PAw.jpg,,in,,0,4,0,https://x.com/PKlungkung/status/1744169557126951422,1.00422E+18,PKlungkung
1.74405E+18,Sun Jan 07 17:48:29 +0000 2024,0,Hoax Merusak Reputasi Ancam Keamanan Publik Hoax merupakan ancaman serius yang dapat merusak reputasi individu kelompok atau bahkan institusi. Senin (8/1/2024) Dalam konteks Pemilu Damai 2024 penyebaran berita palsu dapat membahayakan integritas proses demokrasi. https://t.co/r4oChjoax7,1.74405E+18,https://pbs.twimg.com/media/GDQfUyaa8AAhL7d.jpg,,in,"Wakatobi, Sulawesi Tenggara",0,0,0,https://x.com/WakatobiHumas/status/1744053406430536069,1.04479E+18,WakatobiHumas
1.74398E+18,Sun Jan 07 12:41:55 +0000 2024,0,Hoaks di grup WhatsApp keluarga jelang pemilu: mengapa orang bisa percaya dan ikut menyebar berita palsu? https://t.co/YNZZlkGuZ4,1.74398E+18,,,in,United Kingdom,0,0,0,https://x.com/wotasepur/status/1743976254766997640,1.60447E+18,wotasepur
1.74378E+18,Sat Jan 06 23:31:29 +0000 2024,1,Indonesia Negeri Permai Rakyatnya Senyum Tak Pernah Lesu Untuk Menciptakan Pemilu Damai Ayo Lawan Berita Palsu #polripresisi #pemiludamai2024 @humaspoldajatim @divisihumaspolri @sdm_polres_batu @spripimpoldajatim @Spripim_Polri #polresbatu @CCICPolri https://t.co/PYzshXTjvr,1.74378E+18,https://pbs.twimg.com/ext_tw_video_thumb/1743777288582492160/pu/img/Z7k_mf95Y7UZY5K3.jpg,,in,,0,0,0,https://x.com/SiHumasBatu/status/1743777334631731458,1.58764E+18,SiHumasBatu
1.74142E+18,Sun Dec 31 11:17:38 +0000 2023,7,Indonesia Negeri Permai Rakyatnya Senyum Tak Pernah Lesu Untuk Menciptakan Pemilu Damai Ayo Lawan Berita Palsu #polripresisi #pemiluamandamai https://t.co/wiUqQX4odG,1.74142E+18,https://pbs.twimg.com/ext_tw_video_thumb/1741418034693324800/pu/img/QPX3z5L-Tg2PVPDP.jpg,,in,Indonesia,1,2,6,https://x.com/CCICPolri/status/1741418328789561511,7.35358E+17,CCICPolri
1.74099E+18,Sat Dec 30 06:53:07 +0000 2023,0,JANGAN GANGGU PEMILU DENGAN BERITA PALSU https://t.co/dSknpHF1Va,1.74099E+18,https://pbs.twimg.com/media/GCk8mgqaIAA_s9w.jpg,,in,,0,0,0,https://x.com/polresta_manado/status/1740989372999282956,7.83548E+17,polresta_manado
1.74079E+18,Fri Dec 29 17:37:49 +0000 2023,0,Warga Kuok Kampar Diajak Tangkal Berita Palsu Selama Pemilu Lawan Hoax Bersama Kapolsek Bangkinang Barat https://t.co/jNHBbGSWT8,1.74079E+18,,,in,,0,0,0,https://x.com/Riaumakmurcom/status/1740789230891417635,1.63622E+18,Riaumakmurcom
1.74078E+18,Fri Dec 29 16:57:54 +0000 2023,0,Sumpah capek banget mantengin timeline Dari berita klarifikasi KDRT palsu berita selingkuh discord berita Palestine yang makin hari makin fak israel belom lagi pemilu dan para buzzer yang kepalanya batu semua terakhir berita santet barudaks. Ya Allah aku mau tidur ajadeh,1.74078E+18,,,in,Sumatera,0,0,0,https://x.com/annisawidi/status/1740779183037640837,126855745,annisawidi
1.74016E+18,Wed Dec 27 23:50:50 +0000 2023,0,Hindari Menyebarkan Berita Palsu atau Hoax Dalam Masa Pemilu Seperti Saat Ini ️ #PemiluAmanDamai #PemiluDamai #PemiluBerkualitas #PolriPresisi sumber : @CCICPolri https://t.co/hltlknerHK,1.74016E+18,https://pbs.twimg.com/ext_tw_video_thumb/1740158270906736640/pu/img/tjuvEwQg-lE-xKJU.jpg,,in,,0,0,0,https://x.com/ANDIEbaket18/status/1740158328427454742,1.59608E+18,ANDIEbaket18
1.74001E+18,Wed Dec 27 14:00:15 +0000 2023,6,Hindari Menyebarkan Berita Palsu atau Hoax Dalam Masa Pemilu Seperti Saat Ini ️ #PemiluAmanDamai #PemiluDamai #PemiluBerkualitas #PolriPresisi https://t.co/LdBWs9kh0P,1.74001E+18,https://pbs.twimg.com/ext_tw_video_thumb/1740009544967917568/pu/img/DSeB8lpK-MTOn5xK.jpg,,in,Indonesia,0,2,1,https://x.com/CCICPolri/status/1740009703395266867,7.35358E+17,CCICPolri
1.73776E+18,Thu Dec 21 09:00:43 +0000 2023,0,Sosialisasi ini bertujuan untuk memberikan pemahaman yg lebih mendalam kepada pemilih pemula terkait proses Pemilu Serentak 2024 pentingnya partisipasi dalam proses demokrasi dan juga bagaimana menghadapi berita palsu atau hoax yang sering muncul selama periode kampanye pemilu.,1.73776E+18,,KIPAbes,in,"Aceh, Indonesia",0,1,0,https://x.com/KIPAbes/status/1737759995348046116,1.31309E+18,KIPAbes
1.73763E+18,Thu Dec 21 03:21:30 +0000 2023,0,@hariqosatria Memberikan edukasi tentang literasi digital agar masyarakat dapat memahami cara mengidentifikasi hoaks dan informasi palsu di dunia digital. Kemampuan ini penting untuk mengurangi dampak negatif dari penyebaran berita palsu. Mari kit asambut pemilu 2024 yg riang gembira dan damai,1.73767E+18,,hariqosatria,in,profile,0,0,0,https://x.com/debannan/status/1737674627135275329,237424639,debannan
1.73699E+18,Tue Dec 19 05:49:22 +0000 2023,1,Informasi palsu (hoax) yang beredar dapat berdampak besar pada persatuan dan kesatuan bangsa termasuk dalam kontestasi Pemilu 2024 mendatang. Melawan peredaran berita hoax dibutuhkan andil dari seluruh lapisan masyarakat untuk selalu menyaring kebenaran informasi sebelum sharing. https://t.co/MRtnvaC4vd,1.73699E+18,https://pbs.twimg.com/media/GBsEhkxaEAAptN_.jpg,,in,Prabumulih,0,0,0,https://x.com/polres_sikum/status/1736987063357165929,1.59686E+18,polres_sikum
1.73421E+18,Mon Dec 11 18:59:06 +0000 2023,0,@kubikmediaku @BurhanMuhtadi @DPR_RI @DPP_PKB @PKSejahtera @NasDem @PDI_Perjuangan setuju....disuruh ngluarin hasil survey 1 minggu sblm coblosan klo hasil survey beda jauh dg hasil pemilu wajib dibubarin atau maximal dituntut di muka pengadilan dg tuduhan membuat berita penggiringan palsu atau kebohongan thd publik.....,1.73429E+18,,KelorOfficial,in,,0,0,0,https://x.com/the1flash474996/status/1734286706495627517,1.64807E+18,the1flash474996
1.73383E+18,Sun Dec 10 12:49:35 +0000 2023,0,Bawaslu Sulbar dan AMSI MoU Perkuat Pengawasan Pemilu 2024 Langkah Strategis Melawan Hoaks dan Berita Palsu https://t.co/acqPKpyXTD,1.73383E+18,,,in,"Kendari, Indonesia",0,0,0,https://x.com/SultraKini_/status/1733831323352289602,3358304246,SultraKini_
1.73369E+18,Sun Dec 10 03:10:18 +0000 2023,0,Informasi palsu atau hoax yang beredar dapat berdampak besar pada persatuan dan kesatuan bangsa termasuk dalam kontestasi Pemilu 2024 mendatang. Melawan peredaran berita hoax dibutuhkan andil daripada seluruh lapisan masyarakat untuk selalu menyaring kebenaran informasi https://t.co/qcBuOyhZaE,1.73369E+18,https://pbs.twimg.com/media/GA9JzwQawAAKy55.jpg,,in,,0,0,0,https://x.com/reskarangasem/status/1733685541466689995,9.18684E+17,reskarangasem
1.73254E+18,Sat Dec 09 14:34:39 +0000 2023,0,@bawaslu_RI Para hacker yang masukin situs Bawaslu buat jual obat ilegal bisa bikin kegaduhan dengan ngarang berita palsu atau rusakin data terkait pemilu.,1.7335E+18,,bawaslu_RI,in,Indonesia,0,0,0,https://x.com/drapetommania/status/1733495379566702915,2942453970,drapetommania
1.73254E+18,Sat Dec 09 14:33:32 +0000 2023,0,@bawaslu_RI Hacker yang bobol situs Bawaslu buat jual obat ilegal bisa bikin masalah besar dengan ngerusakin data atau nyebarkan berita palsu soal pemilu.,1.7335E+18,,bawaslu_RI,in,Indonesia,0,0,0,https://x.com/llunamovas/status/1733495096870617534,7.51813E+17,llunamovas
1.73254E+18,Sat Dec 09 09:37:39 +0000 2023,0,@bawaslu_RI peretas mungkin saja menyebarkan berita palsu atau merusak data terkait pemilu menggoyahkan fondasi keamanan dan keadilan proses demokrasi.,1.73342E+18,,bawaslu_RI,in,,0,0,0,https://x.com/taniayrs/status/1733420635442041122,1.61666E+18,taniayrs
1.73254E+18,Sat Dec 09 08:23:59 +0000 2023,0,@bawaslu_RI takutnya peretas menyebarkan berita palsu atau merusak data terkait pemilu menggoyahkan fondasi keamanan dan keadilan proses demokrasi.,1.7334E+18,,bawaslu_RI,in,,0,0,0,https://x.com/reaasilva/status/1733402098245742964,1.57403E+18,reaasilva
1.73273E+18,Thu Dec 07 11:36:28 +0000 2023,0,mari sukseskan pemilu dengan baik dan damai jangan mudah termakan berita palsu yang tidak jelas sumbernya #DemiIndonesiaCerdasMemilih #detikpemiludamai https://t.co/cS2zmL0r1N https://t.co/zrPOCq2Xz4,1.73273E+18,,,in,,0,0,0,https://x.com/Rezamaliqp/status/1732725761503830043,1.69352E+18,Rezamaliqp
1.73271E+18,Thu Dec 07 10:44:43 +0000 2023,16,Menkominfo Budi Arie mengatakan disinformasi tentang Pemilu perlu diantisipasi. Dia mencontohkan terjadi kekacauan pada Pemilu di tiga negara akibat berita palsu. #KominfoIndonesiaMaju #Jokowi https://t.co/GTAnSgrG1X,1.73271E+18,,,in,"Jakarta Capital Region, Indone",0,2,4,https://x.com/RcyberProj0/status/1732712739347570885,8.72175E+17,RcyberProj0
1.7327E+18,Thu Dec 07 09:35:00 +0000 2023,0,Menkominfo Budi Arie Bicara 'Kekacauan' Pemilu di 3 Negara Akibat Hoax Menkominfo mengatakan disinformasi tentang Pemilu perlu diantisipasi. Dia mencontohkan terjadi kekacauan pada Pemilu di tiga negara akibat berita palsu. &gt;&gt; https://t.co/EFWAS0hiWa #DemiIndonesia,1.7327E+18,,,in,,0,0,0,https://x.com/detikcom/status/1732695191511867819,69183155,detikcom
1.7319E+18,Tue Dec 05 04:52:57 +0000 2023,3,Informasi palsu/hoax yang beredar dapat berdampak besar pada persatuan kesatuan bangsa termasuk dalam kontestasi Pemilu 2024 mendatang. Melawan peredaran berita hoax dibutuhkan andil daripada seluruh lapisan masyarakat untuk selalu menyaring kebenaran informasi sebelum sharing. https://t.co/zR1wfxA6sS,1.7319E+18,https://pbs.twimg.com/media/GAjxJ1facAACl0F.jpg,,in,,0,0,0,https://x.com/dairi_polres/status/1731899438585520628,1.39594E+18,dairi_polres
